hypothesis_id,model_a,model_b,scope,stratum,metric,iterations,seed,sequence_units,mean_a,mean_b,mean_delta,ci95_lower,ci95_upper,p_value,p_method,p_sign_assignments,p_value_bh
H0313,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,target_empty_frames,dice,10000,0,8,0.5204846794405369,0.46605424852453714,0.05443043091599967,-0.02075753900881236,0.140382205513784,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0314,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,positive_sequence_frames,dice,10000,0,8,0.7167919778583841,0.614974979563597,0.10181699829478708,0.07361376898701877,0.13021130342852708,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0315,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,low_motion_frames,dice,10000,0,8,0.6628637407632649,0.6419910199229881,0.020872720840276675,-0.02896980454759954,0.06290940092028764,0.4453125,exact_two_sided_paired_sign_flip,256,0.6391059027777778
H0316,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,high_motion_frames,dice,10000,0,8,0.7441279767975162,0.5443699702670952,0.19975800653042092,0.13709030616239584,0.2590196116889668,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0317,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,all_frames,iou,10000,0,8,0.6703983647853164,0.5468012272160856,0.12359713756923098,0.0947908064486429,0.15207332087684505,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0318,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,target_positive_frames,iou,10000,0,8,0.6811491196729473,0.5305166111749473,0.15063250849800008,0.11318304735021373,0.1925820604876908,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0319,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,target_empty_frames,iou,10000,0,8,0.5204846794405369,0.46605424852453714,0.05443043091599967,-0.018251273344651958,0.14160401002506265,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0320,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,positive_sequence_frames,iou,10000,0,8,0.6703983647853164,0.5468012272160856,0.12359713756923098,0.09448663521877333,0.1519150487644646,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0321,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,low_motion_frames,iou,10000,0,8,0.633392870357924,0.6024451203907033,0.030947749967220717,-0.020602101096465722,0.07428937173537739,0.25,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0322,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,high_motion_frames,iou,10000,0,8,0.6822880256782915,0.4455404029471829,0.2367476227311086,0.1669838465391097,0.30084005873572206,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0323,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,all_frames,boundary_iou,10000,0,8,0.5432270157135319,0.3729493790956683,0.17027763661786371,0.12678651939855579,0.21537453672307286,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0324,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,target_positive_frames,boundary_iou,10000,0,8,0.5179651076862933,0.31013236607570027,0.20783274161059304,0.1563608796289762,0.2599626314640563,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0325,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,target_empty_frames,boundary_iou,10000,0,8,0.5204846794405369,0.46605424852453714,0.05443043091599967,-0.018251273344651958,0.14160401002506265,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0326,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,positive_sequence_frames,boundary_iou,10000,0,8,0.5432270157135319,0.3729493790956683,0.17027763661786371,0.12725551733492665,0.21590391392194183,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0327,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,low_motion_frames,boundary_iou,10000,0,8,0.5512849311503996,0.48134475849522157,0.06994017265517792,0.004977971373446003,0.12885520858913252,0.0703125,exact_two_sided_paired_sign_flip,256,0.2143954918032787
H0328,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,high_motion_frames,boundary_iou,10000,0,8,0.5080572535116857,0.21836454360742152,0.28969270990426427,0.20528854671860594,0.36902337822277,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0329,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,all_frames,mae,10000,0,8,0.03385622000507324,0.06801193113286477,-0.034155711127791526,-0.04372891953418233,-0.025888128155294697,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0330,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,target_positive_frames,mae,10000,0,8,0.0345133849331387,0.07656159659061561,-0.04204821165747691,-0.05774612106285891,-0.02908955898782778,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0331,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,target_empty_frames,mae,10000,0,8,0.0260817865208011,0.05943991636627454,-0.03335812984547344,-0.05631668546973948,-0.014938040600471176,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0332,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,positive_sequence_frames,mae,10000,0,8,0.03385622000507324,0.06801193113286477,-0.034155711127791526,-0.0432274666891102,-0.025983557517606448,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0333,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,low_motion_frames,mae,10000,0,8,0.025433763369326404,0.04662978457238344,-0.021196021203057035,-0.027667864519276934,-0.014534625530303335,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0334,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,high_motion_frames,mae,10000,0,8,0.043080738956161185,0.0944677754711791,-0.051387036515017914,-0.07177182510355033,-0.032981800932666894,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0335,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,all_frames,false_positive_fraction,10000,0,8,0.020373358024401902,0.016611689552720747,0.0037616684716811556,-0.0036020390465146012,0.01386875649414558,0.5859375,exact_two_sided_paired_sign_flip,256,0.7314387583892618
H0336,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,target_positive_frames,false_positive_fraction,10000,0,8,0.01719644011714856,0.016188777113616586,0.0010076630035319727,-0.005531852645103377,0.00856545176562149,0.859375,exact_two_sided_paired_sign_flip,256,1.0
H0337,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,target_empty_frames,false_positive_fraction,10000,0,8,0.026081786512297315,0.02067929378236786,0.005402492729929454,-0.00776399436274448,0.020924940481470415,0.59375,exact_two_sided_paired_sign_flip,256,0.7392068273092369
H0338,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,10000,0,8,0.020373358024401902,0.016611689552720747,0.0037616684716811556,-0.003802061261268548,0.014046032128898793,0.5859375,exact_two_sided_paired_sign_flip,256,0.7314387583892618
H0339,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,low_motion_frames,false_positive_fraction,10000,0,8,0.018197492527600927,0.012647414859214287,0.00555007766838664,-0.0013438398770054222,0.015405637909795085,0.296875,exact_two_sided_paired_sign_flip,256,0.4793294270833333
H0340,confidence_and_run_length_5,ema_alpha_0_30,frame_sequence_mean,high_motion_frames,false_positive_fraction,10000,0,8,0.024356229191924945,0.021869074332248592,0.002487154859676353,-0.007041318451570441,0.013257399175793192,0.6953125,exact_two_sided_paired_sign_flip,256,0.850842927631579
H0341,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,mean_dice,10000,0,8,0.7167919778583842,0.614974979563597,0.10181699829478706,0.07357435747709905,0.1301828756012558,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0342,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,mean_dice,10000,0,8,0.7167919778583842,0.614974979563597,0.10181699829478706,0.07325868481078932,0.13014541510632513,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0343,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,mean_dice,10000,0,4,0.6073200830562795,0.5021392950706184,0.10518078798566119,0.06796322207323004,0.14239835389809233,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0344,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,mean_dice,10000,0,4,0.8262638726604887,0.7278106640565758,0.09845320860391293,0.05669075731245582,0.14021565989537005,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0345,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,mean_iou,10000,0,8,0.6703983647853166,0.5468012272160856,0.12359713756923099,0.09427512527537393,0.15155619746265517,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0346,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,mean_iou,10000,0,8,0.6703983647853166,0.5468012272160856,0.12359713756923099,0.09452452231609845,0.15186994321417072,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0347,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,mean_iou,10000,0,4,0.5667694373346057,0.44225706100433304,0.12451237633027262,0.08908891625566484,0.1599358364048804,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0348,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,mean_iou,10000,0,4,0.7740272922360274,0.651345393427838,0.12268189880818936,0.07994347880340535,0.16542031881297337,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0349,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,mean_boundary_iou,10000,0,8,0.5432270157135319,0.3729493790956683,0.17027763661786371,0.12716640569607307,0.21400594081619184,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0350,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,mean_boundary_iou,10000,0,8,0.5432270157135319,0.3729493790956683,0.17027763661786371,0.1273300691017162,0.2154640232509828,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0351,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,mean_boundary_iou,10000,0,4,0.45729581314957757,0.29522548803057636,0.16207032511900124,0.10680317771985559,0.20537112480570588,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0352,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,mean_boundary_iou,10000,0,4,0.6291582182774864,0.45067327016076014,0.17848494811672622,0.11772072372819539,0.25475951530302937,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0353,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,mean_false_positive_fraction,10000,0,8,0.020373358024401902,0.016611689552720747,0.0037616684716811556,-0.003734044020999183,0.0136478760361817,0.5859375,exact_two_sided_paired_sign_flip,256,0.7314387583892618
H0354,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,mean_false_positive_fraction,10000,0,8,0.020373358024401902,0.016611689552720747,0.0037616684716811556,-0.003868665187002902,0.013765457966887478,0.5859375,exact_two_sided_paired_sign_flip,256,0.7314387583892618
H0355,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,mean_false_positive_fraction,10000,0,4,0.03154564869785445,0.020006471032352594,0.011539177665501863,-0.0005502279319789488,0.02581835251879197,0.375,exact_two_sided_paired_sign_flip,16,0.5588942307692307
H0356,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,mean_false_positive_fraction,10000,0,4,0.00920106735094935,0.013216908073088899,-0.004015840722139551,-0.007362219754980987,-0.00010838584294394805,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0357,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,false_positive_frames,10000,0,8,5.625,6.375,-0.75,-2.0,0.25,0.5,exact_two_sided_paired_sign_flip,256,0.6396148555708391
H0358,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_frames,10000,0,8,5.625,6.375,-0.75,-2.0,0.5,0.5,exact_two_sided_paired_sign_flip,256,0.6396148555708391
H0359,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,false_positive_frames,10000,0,4,7.25,8.25,-1.0,-3.0,0.0,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0360,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,false_positive_frames,10000,0,4,4.0,4.5,-0.5,-2.0,1.0,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0361,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,false_positive_run_count,10000,0,8,2.375,3.25,-0.875,-1.5,-0.25,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0362,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_run_count,10000,0,8,2.375,3.25,-0.875,-1.5,-0.25,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0363,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,false_positive_run_count,10000,0,4,3.0,3.5,-0.5,-1.5,0.0,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0364,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,false_positive_run_count,10000,0,4,1.75,3.0,-1.25,-2.0,-0.5,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0365,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_fragment_count,10000,0,8,1.5,2.625,-1.125,-2.375,-0.25,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0366,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_fragment_count,10000,0,8,1.5,2.625,-1.125,-2.375,-0.25,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0367,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,prediction_fragment_count,10000,0,4,1.25,2.75,-1.5,-3.75,0.0,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0368,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,prediction_fragment_count,10000,0,4,1.75,2.5,-0.75,-1.5,0.0,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0369,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_positive_frames,10000,0,8,44.875,45.875,-1.0,-2.125,0.0,0.1875,exact_two_sided_paired_sign_flip,256,0.3824013157894737
H0370,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_positive_frames,10000,0,8,44.875,45.875,-1.0,-2.0,0.0,0.1875,exact_two_sided_paired_sign_flip,256,0.3824013157894737
H0371,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,prediction_positive_frames,10000,0,4,46.75,48.25,-1.5,-3.0,0.0,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0372,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,prediction_positive_frames,10000,0,4,43.0,43.5,-0.5,-1.5,0.5,0.75,exact_two_sided_paired_sign_flip,16,0.8908045977011494
H0373,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,dice,10000,0,8,0.7167919778583841,0.5963825024985341,0.12040947535984996,0.0840276189637392,0.15781956506983624,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0374,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,dice,10000,0,8,0.7424785599262624,0.62275261509367,0.11972594483259245,0.08684534863274102,0.15419112619391526,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0375,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,dice,10000,0,8,0.5204846794405369,0.42235629396070823,0.09812838547982858,0.02631578947368421,0.16861710728433987,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0376,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,dice,10000,0,8,0.7167919778583841,0.5963825024985341,0.12040947535984996,0.08299191030478278,0.1577449153167375,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0377,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,dice,10000,0,8,0.6628637407632649,0.5987119947221303,0.06415174604113458,0.02947426781716193,0.09890699311111444,0.0234375,exact_two_sided_paired_sign_flip,256,0.10330272511848342
H0378,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,dice,10000,0,8,0.7441279767975162,0.5526544295334952,0.19147354726402088,0.13120851670094819,0.2556715613048069,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0379,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,iou,10000,0,8,0.6703983647853164,0.5284974891090334,0.14190087567628312,0.10365435458383174,0.1800309392531818,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
